23	13	12	21	16	18	17	14	21	20	15	24	26	3	5	18	7	9	18	4	6	17	8	17	18	19	22	17	25	20	21	2	1	24	26	17	23	
20	14	13	22	17	19	22	15	22	26	16	25	17	4	6	20	8	10	17	5	7	18	9	18	18	20	23	18	26	21	18	3	2	21	1	23	24	
24	15	14	20	18	20	25	16	23	21	17	26	19	5	7	21	9	11	19	6	8	17	10	19	19	21	24	18	1	22	17	4	3	19	2	20	25	
21	16	15	23	19	21	20	17	24	22	18	1	21	6	8	19	10	12	20	7	9	19	11	20	18	22	25	19	2	23	17	5	4	18	3	26	26	
17	17	16	24	20	22	21	18	25	22	19	2	19	7	9	20	11	13	24	8	10	22	12	21	23	23	26	26	3	24	22	6	5	24	4	24	1	
25	18	17	18	21	23	24	19	26	20	20	3	22	8	10	19	12	14	19	9	11	24	13	22	22	24	1	23	4	25	22	7	6	22	5	23	2	
24	19	18	24	22	24	19	20	1	24	21	4	17	9	11	23	13	15	18	10	12	19	14	23	17	25	2	22	5	26	26	8	7	22	6	21	3	
22	20	19	23	23	25	24	21	2	19	22	5	24	10	12	21	14	16	26	11	13	18	15	24	20	26	3	24	6	1	23	9	8	24	7	21	4	
22	21	20	21	24	26	23	22	3	24	23	6	20	11	13	25	15	17	20	12	14	22	16	25	19	1	4	20	7	2	24	10	9	23	8	23	5	
24	22	21	21	25	1	22	23	4	23	24	7	24	12	14	22	16	18	24	13	15	20	17	26	22	2	5	19	8	3	20	11	10	25	9	22	6	
23	23	22	23	26	2	22	24	5	21	25	8	23	13	15	26	17	19	22	14	16	24	18	1	21	3	6	22	9	4	19	12	11	20	10	24	7	
26	24	23	22	1	3	23	25	6	21	26	9	21	14	16	24	18	20	24	15	17	23	19	2	17	4	7	21	10	5	23	13	12	17	11	17	8	
20	25	24	24	2	4	26	26	7	23	1	10	21	15	17	17	19	21	23	16	18	24	20	3	24	5	8	24	11	6	21	14	13	23	12	19	9	
19	26	25	20	3	5	24	1	8	22	2	11	23	16	18	17	20	22	21	17	19	26	21	4	17	6	9	17	12	7	24	15	14	21	13	22	10	
23	1	26	19	4	6	20	2	9	24	3	12	22	17	19	24	21	23	21	18	20	21	22	5	23	7	10	24	13	8	18	16	15	26	14	20	11	
21	2	1	22	5	7	17	3	10	17	4	13	24	18	20	23	22	24	23	19	21	21	23	6	26	8	11	23	14	9	24	17	16	19	15	24	12	
